duration,fwd_pkts,bwd_pkts,fwd_bytes,bwd_bytes,fwd_mean,bwd_mean,src_load,dst_load,pred,prob_attack,ground_truth
3000.0,5.0,5.0,550.0,575.0,110.0,115.0,183333.33333333334,1666.6666666666667,0,0.15047325,1
3000.0,6.0,4.0,648.0,539.0,108.0,134.75,216000.0,1333.3333333333333,0,0.18899028,1
1000.0,5.0,5.0,595.0,1071.0,119.0,214.2,595000.0,5000.0,1,0.54623765,1
1000.0,5.0,5.0,582.0,605.0,116.4,121.0,582000.0,5000.0,0,0.028928323,1
1000.0,5.0,5.0,598.0,601.0,119.6,120.2,598000.0,5000.0,0,0.023149336,1
2000.0,5.0,5.0,601.0,594.0,120.2,118.8,300500.0,2500.0,0,0.05624189,1
2000.0,2.0,2.0,208.0,285.0,104.0,142.5,104000.0,1000.0,0,0.18337844,1
1000.0,1.0,1.0,103.0,180.0,103.0,180.0,103000.0,1000.0,0,0.037398566,1
1000.0,1.0,1.0,103.0,119.0,103.0,119.0,103000.0,1000.0,0,0.07438346,1
60037000.0,20.0,17.0,5382.0,7272.0,269.1,427.76470588235287,89.64471908989456,0.2831587187900795,0,0.007267166,1
129628000.0,18.0,12.0,1475.0,4218.0,81.94444444444444,351.50000000000006,11.37871447526769,0.09257259234116087,0,0.049276266,1
128669000.0,18.0,12.0,1475.0,4218.0,81.94444444444444,351.50000000000006,11.463522682231151,0.0932625574147619,0,0.049276266,1
130938000.0,18.0,12.0,1470.0,4218.0,81.66666666666667,351.50000000000006,11.226687439857033,0.09164642808046557,0,0.049276266,1
129641000.0,18.0,12.0,1474.0,4218.0,81.8888888888889,351.50000000000006,11.36985984372228,0.09256330944685709,0,0.049276266,1
0.0,1.0,1.0,90.0,90.0,90.0,90.0,0.0,0.0,0,0.33706087,1
14460000.0,783814.0,184512.0,42325956.0,10701696.0,54.0,58.0,2927106.2240663897,12760.165975103733,0,0.009679765,1
62640000.0,12.0,8.0,997.0,2812.0,83.08333333333334,351.50000000000006,15.916347381864624,0.1277139208173691,0,0.110143624,1
62599000.0,12.0,8.0,998.0,2812.0,83.16666666666664,351.50000000000006,15.942746689244238,0.1277975686512564,0,0.110143624,1
62600000.0,12.0,8.0,999.0,2812.0,83.25000000000001,351.50000000000006,15.958466453674122,0.12779552715654952,0,0.110143624,1
62592000.0,12.0,8.0,998.0,2812.0,83.16666666666664,351.50000000000006,15.944529652351738,0.1278118609406953,0,0.110143624,1
62613000.0,12.0,8.0,997.0,2812.0,83.08333333333334,351.50000000000006,15.923210834810662,0.1277689936594637,0,0.110143624,1
62632000.0,12.0,8.0,997.0,2812.0,83.08333333333334,351.50000000000006,15.918380380636098,0.12773023374632775,0,0.110143624,1
